,timestamp,value,second,IsolationForest_Anomaly,KMean_Cluster,KMean_Anomaly,DBSCAN_Anomaly
1640,2014-05-19 17:54:00,30.842,1400522040,1,1,0,1
1641,2014-05-19 17:59:00,34.356,1400522340,1,1,0,1
1642,2014-05-19 18:04:00,46.0,1400522640,1,1,0,1
1643,2014-05-19 18:09:00,93.22,1400522940,-1,4,0,-1
1644,2014-05-19 18:14:00,32.451,1400523240,1,1,0,1
1645,2014-05-19 18:19:00,31.052,1400523540,1,1,0,1
1646,2014-05-19 18:24:00,30.95300000000001,1400523840,1,1,0,1
1647,2014-05-19 18:29:00,33.18,1400524140,1,1,0,1
1648,2014-05-19 18:34:00,30.993,1400524440,1,1,0,1
1649,2014-05-19 18:39:00,30.659,1400524740,1,1,0,1
1650,2014-05-19 18:44:00,32.264,1400525040,1,1,0,1
1651,2014-05-19 18:49:00,31.023000000000003,1400525340,1,1,0,1
1652,2014-05-19 18:54:00,31.167,1400525640,1,1,0,1
1653,2014-05-19 18:59:00,33.996,1400525940,1,1,0,1
1654,2014-05-19 19:04:00,45.002,1400526240,1,1,0,1
1655,2014-05-19 19:09:00,93.0,1400526540,-1,4,0,-1
1656,2014-05-19 19:14:00,32.716,1400526840,1,1,0,1
1657,2014-05-19 19:19:00,31.613000000000003,1400527140,1,1,0,1
1658,2014-05-19 19:24:00,32.997,1400527440,1,1,0,1
1659,2014-05-19 19:29:00,31.53,1400527740,1,1,0,1
1660,2014-05-19 19:34:00,30.537,1400528040,1,1,0,1
1661,2014-05-19 19:39:00,30.987,1400528340,1,1,0,1
1662,2014-05-19 19:44:00,32.273,1400528640,1,1,0,1
1663,2014-05-19 19:49:00,30.95300000000001,1400528940,1,1,0,1
1664,2014-05-19 19:54:00,31.003,1400529240,1,1,0,1
1665,2014-05-19 19:59:00,34.536,1400529540,1,1,0,1
1666,2014-05-19 20:04:00,45.18,1400529840,1,1,0,1
1667,2014-05-19 20:09:00,93.0,1400530140,-1,4,0,-1
1668,2014-05-19 20:14:00,32.707,1400530440,1,1,0,1
1669,2014-05-19 20:19:00,32.609,1400530740,1,1,0,1
1670,2014-05-19 20:24:00,29.811,1400531040,1,1,0,1
1671,2014-05-19 20:29:00,32.383,1400531340,1,1,0,1
1672,2014-05-19 20:34:00,31.608,1400531640,1,1,0,1
1673,2014-05-19 20:39:00,30.334,1400531940,1,1,0,1
1674,2014-05-19 20:44:00,33.039,1400532240,1,1,0,1
1675,2014-05-19 20:49:00,31.11,1400532540,1,1,0,1
1676,2014-05-19 20:54:00,29.875,1400532840,1,1,0,1
1677,2014-05-19 20:59:00,34.306999999999995,1400533140,1,1,0,1
1678,2014-05-19 21:04:00,45.285,1400533440,1,1,0,1
1679,2014-05-19 21:09:00,100.0,1400533740,-1,4,0,-1
1680,2014-05-19 21:14:00,32.994,1400534040,1,1,0,1
1681,2014-05-19 21:19:00,31.337,1400534340,1,1,0,1
1682,2014-05-19 21:24:00,31.16800000000001,1400534640,1,1,0,1
1683,2014-05-19 21:29:00,33.161,1400534940,1,1,0,1
1684,2014-05-19 21:34:00,31.297,1400535240,1,1,0,1
1685,2014-05-19 21:39:00,30.816,1400535540,1,1,0,1
1686,2014-05-19 21:44:00,32.658,1400535840,1,1,0,1
1687,2014-05-19 21:49:00,30.892,1400536140,1,1,0,1
1688,2014-05-19 21:54:00,31.626,1400536440,1,1,0,1
1689,2014-05-19 21:59:00,34.33,1400536740,1,1,0,1
1690,2014-05-19 22:04:00,45.721,1400537040,1,1,0,1
1691,2014-05-19 22:09:00,100.0,1400537340,-1,4,0,-1
1692,2014-05-19 22:14:00,32.564,1400537640,1,1,0,1
1693,2014-05-19 22:19:00,31.378,1400537940,1,1,0,1
1694,2014-05-19 22:24:00,31.278,1400538240,1,1,0,1
1695,2014-05-19 22:29:00,32.211,1400538540,1,1,0,1
1696,2014-05-19 22:34:00,31.116,1400538840,1,1,0,1
1697,2014-05-19 22:39:00,31.658,1400539140,1,1,0,1
1698,2014-05-19 22:44:00,32.509,1400539440,1,1,0,1
1699,2014-05-19 22:49:00,31.658,1400539740,1,1,0,1
1700,2014-05-19 22:54:00,30.378,1400540040,1,1,0,1
1701,2014-05-19 22:59:00,35.015,1400540340,1,1,0,1
1702,2014-05-19 23:04:00,44.95,1400540640,1,1,0,1
1703,2014-05-19 23:09:00,66.73,1400540940,1,4,0,1
1704,2014-05-19 23:14:00,32.621,1400541240,1,1,0,1
1705,2014-05-19 23:19:00,30.94400000000001,1400541540,1,1,0,1
1706,2014-05-19 23:24:00,30.713,1400541840,1,1,0,1
1707,2014-05-19 23:29:00,33.471,1400542140,1,1,0,1
1708,2014-05-19 23:34:00,31.17,1400542440,1,1,0,1
1709,2014-05-19 23:39:00,31.37,1400542740,1,1,0,1
1710,2014-05-19 23:44:00,31.272,1400543040,1,1,0,1
1711,2014-05-19 23:49:00,30.885,1400543340,1,1,0,1
1712,2014-05-19 23:54:00,31.053,1400543640,1,1,0,1
1713,2014-05-19 23:59:00,33.163000000000004,1400543940,1,1,0,1
1714,2014-05-20 00:04:00,45.22,1400544240,1,1,0,1
1715,2014-05-20 00:09:00,100.0,1400544540,-1,4,0,-1
1716,2014-05-20 00:14:00,32.551,1400544840,1,1,0,1
1717,2014-05-20 00:19:00,32.116,1400545140,1,1,0,1
1718,2014-05-20 00:24:00,31.666,1400545440,1,1,0,1
1719,2014-05-20 00:29:00,33.332,1400545740,1,1,0,1
1720,2014-05-20 00:34:00,30.391,1400546040,1,1,0,1
1721,2014-05-20 00:39:00,31.609,1400546340,1,1,0,1
1722,2014-05-20 00:44:00,32.71,1400546640,1,1,0,1
1723,2014-05-20 00:49:00,31.283,1400546940,1,1,0,1
1724,2014-05-20 00:54:00,30.831,1400547240,1,1,0,1
1725,2014-05-20 00:59:00,34.725,1400547540,1,1,0,1
1726,2014-05-20 01:04:00,45.614,1400547840,1,1,0,1
1727,2014-05-20 01:09:00,100.0,1400548140,-1,4,0,-1
1728,2014-05-20 01:14:00,31.73,1400548440,1,1,0,1
1729,2014-05-20 01:19:00,31.287,1400548740,1,1,0,1
1730,2014-05-20 01:24:00,30.715,1400549040,1,1,0,1
1731,2014-05-20 01:29:00,32.424,1400549340,1,1,0,1
1732,2014-05-20 01:34:00,30.843000000000004,1400549640,1,1,0,1
1733,2014-05-20 01:39:00,31.824,1400549940,1,1,0,1
1734,2014-05-20 01:44:00,31.539,1400550240,1,1,0,1
1735,2014-05-20 01:49:00,31.436,1400550540,1,1,0,1
1736,2014-05-20 01:54:00,30.707,1400550840,1,1,0,1
1737,2014-05-20 01:59:00,34.462,1400551140,1,1,0,1
1738,2014-05-20 02:04:00,45.227,1400551440,1,1,0,1
1739,2014-05-20 02:09:00,100.0,1400551740,-1,4,0,-1
1740,2014-05-20 02:14:00,32.716,1400552040,1,1,0,1
1741,2014-05-20 02:19:00,30.947,1400552340,1,1,0,1
1742,2014-05-20 02:24:00,31.327,1400552640,1,1,0,1
1743,2014-05-20 02:29:00,33.046,1400552940,1,1,0,1
1744,2014-05-20 02:34:00,32.004,1400553240,1,1,0,1
1745,2014-05-20 02:39:00,30.782,1400553540,1,1,0,1
1746,2014-05-20 02:44:00,33.036,1400553840,1,1,0,1
1747,2014-05-20 02:49:00,31.378,1400554140,1,1,0,1
1748,2014-05-20 02:54:00,31.277,1400554440,1,1,0,1
1749,2014-05-20 02:59:00,35.635,1400554740,1,1,0,1
1750,2014-05-20 03:04:00,44.212,1400555040,1,1,0,1
1751,2014-05-20 03:09:00,100.0,1400555340,-1,4,0,-1
1752,2014-05-20 03:14:00,33.667,1400555640,1,1,0,1
1753,2014-05-20 03:19:00,32.499,1400555940,1,1,0,1
1754,2014-05-20 03:24:00,35.001,1400556240,1,1,0,1
1755,2014-05-20 03:29:00,36.875,1400556540,1,1,0,1
1756,2014-05-20 03:34:00,31.893,1400556840,1,1,0,1
1757,2014-05-20 03:39:00,31.827,1400557140,1,1,0,1
1758,2014-05-20 03:44:00,32.777,1400557440,1,1,0,1
1759,2014-05-20 03:49:00,31.169,1400557740,1,1,0,1
1760,2014-05-20 03:54:00,31.456,1400558040,1,1,0,1
1761,2014-05-20 03:59:00,35.012,1400558340,1,1,0,1
1762,2014-05-20 04:04:00,44.5,1400558640,1,1,0,1
1763,2014-05-20 04:09:00,100.0,1400558940,-1,4,0,-1
1764,2014-05-20 04:14:00,32.314,1400559240,1,1,0,1
1765,2014-05-20 04:19:00,31.718000000000004,1400559540,1,1,0,1
1766,2014-05-20 04:24:00,31.496,1400559840,1,1,0,1
1767,2014-05-20 04:29:00,32.793,1400560140,1,1,0,1
1768,2014-05-20 04:34:00,31.381,1400560440,1,1,0,1
1769,2014-05-20 04:39:00,31.619,1400560740,1,1,0,1
1770,2014-05-20 04:44:00,31.69400000000001,1400561040,1,1,0,1
1771,2014-05-20 04:49:00,31.449,1400561340,1,1,0,1
1772,2014-05-20 04:54:00,31.999,1400561640,1,1,0,1
1773,2014-05-20 04:59:00,33.333,1400561940,1,1,0,1
1774,2014-05-20 05:04:00,45.168,1400562240,1,1,0,1
1775,2014-05-20 05:09:00,100.0,1400562540,-1,4,0,-1
1776,2014-05-20 05:14:00,33.167,1400562840,1,1,0,1
1777,2014-05-20 05:19:00,31.797,1400563140,1,1,0,1
1778,2014-05-20 05:24:00,31.191,1400563440,1,1,0,1
1779,2014-05-20 05:29:00,32.631,1400563740,1,1,0,1
1780,2014-05-20 05:34:00,31.286,1400564040,1,1,0,1
1781,2014-05-20 05:39:00,31.153,1400564340,1,1,0,1
1782,2014-05-20 05:44:00,33.346,1400564640,1,1,0,1
1783,2014-05-20 05:49:00,30.832,1400564940,1,1,0,1
1784,2014-05-20 05:54:00,31.095,1400565240,1,1,0,1
1785,2014-05-20 05:59:00,34.728,1400565540,1,1,0,1
1786,2014-05-20 06:04:00,45.161,1400565840,1,1,0,1
1787,2014-05-20 06:09:00,100.0,1400566140,-1,4,0,-1
1788,2014-05-20 06:14:00,32.462,1400566440,1,1,0,1
1789,2014-05-20 06:19:00,31.045,1400566740,1,1,0,1
1790,2014-05-20 06:24:00,30.98,1400567040,1,1,0,1
1791,2014-05-20 06:29:00,32.488,1400567340,1,1,0,1
1792,2014-05-20 06:34:00,31.169,1400567640,1,1,0,1
1793,2014-05-20 06:39:00,31.673,1400567940,1,1,0,1
1794,2014-05-20 06:44:00,32.619,1400568240,1,1,0,1
1795,2014-05-20 06:49:00,30.986,1400568540,1,1,0,1
1796,2014-05-20 06:54:00,32.15,1400568840,1,1,0,1
1797,2014-05-20 06:59:00,34.048,1400569140,1,1,0,1
1798,2014-05-20 07:04:00,44.99800000000001,1400569440,1,1,0,1
1799,2014-05-20 07:09:00,100.0,1400569740,-1,4,0,-1
1800,2014-05-20 07:14:00,33.331,1400570040,1,1,0,1
1801,2014-05-20 07:19:00,29.558000000000003,1400570340,1,1,0,1
1802,2014-05-20 07:24:00,31.118,1400570640,1,1,0,1
1803,2014-05-20 07:29:00,32.329,1400570940,1,1,0,1
1804,2014-05-20 07:34:00,31.169,1400571240,1,1,0,1
1805,2014-05-20 07:39:00,31.169,1400571540,1,1,0,1
1806,2014-05-20 07:44:00,32.153,1400571840,1,1,0,1
1807,2014-05-20 07:49:00,31.336,1400572140,1,1,0,1
1808,2014-05-20 07:54:00,30.885,1400572440,1,1,0,1
1809,2014-05-20 07:59:00,34.047,1400572740,1,1,0,1
1810,2014-05-20 08:04:00,45.563,1400573040,1,1,0,1
1811,2014-05-20 08:09:00,100.0,1400573340,-1,4,0,-1
1812,2014-05-20 08:14:00,32.664,1400573640,1,1,0,1
1813,2014-05-20 08:19:00,31.66,1400573940,1,1,0,1
1814,2014-05-20 08:24:00,31.287,1400574240,1,1,0,1
1815,2014-05-20 08:29:00,32.383,1400574540,1,1,0,1
1816,2014-05-20 08:34:00,31.321,1400574840,1,1,0,1
1817,2014-05-20 08:39:00,31.816,1400575140,1,1,0,1
1818,2014-05-20 08:44:00,31.613000000000003,1400575440,1,1,0,1
1819,2014-05-20 08:49:00,30.88,1400575740,1,1,0,1
1820,2014-05-20 08:54:00,31.928,1400576040,1,1,0,1
1821,2014-05-20 08:59:00,33.485,1400576340,1,1,0,1
1822,2014-05-20 09:04:00,45.175,1400576640,1,1,0,1
1823,2014-05-20 09:09:00,100.0,1400576940,-1,4,0,-1
1824,2014-05-20 09:14:00,31.23,1400577240,1,1,0,1
1825,2014-05-20 09:19:00,32.164,1400577540,1,1,0,1
1826,2014-05-20 09:24:00,31.003,1400577840,1,1,0,1
1827,2014-05-20 09:29:00,31.895,1400578140,1,1,0,1
1828,2014-05-20 09:34:00,30.831,1400578440,1,1,0,1
1829,2014-05-20 09:39:00,30.792,1400578740,1,1,0,1
1830,2014-05-20 09:44:00,32.828,1400579040,1,1,0,1
1831,2014-05-20 09:49:00,30.539,1400579340,1,1,0,1
1832,2014-05-20 09:54:00,30.982,1400579640,1,1,0,1
1833,2014-05-20 09:59:00,33.835,1400579940,1,1,0,1
1834,2014-05-20 10:04:00,45.504,1400580240,1,1,0,1
1835,2014-05-20 10:09:00,100.0,1400580540,-1,4,0,-1
1836,2014-05-20 10:14:00,32.617,1400580840,1,1,0,1
1837,2014-05-20 10:19:00,31.388,1400581140,1,1,0,1
1838,2014-05-20 10:24:00,30.949,1400581440,1,1,0,1
1839,2014-05-20 10:29:00,31.896,1400581740,1,1,0,1
1840,2014-05-20 10:34:00,31.101,1400582040,1,1,0,1
1841,2014-05-20 10:39:00,30.998,1400582340,1,1,0,1
1842,2014-05-20 10:44:00,32.211,1400582640,1,1,0,1
1843,2014-05-20 10:49:00,30.785,1400582940,1,1,0,1
1844,2014-05-20 10:54:00,30.499,1400583240,1,1,0,1
1845,2014-05-20 10:59:00,34.628,1400583540,1,1,0,1
1846,2014-05-20 11:04:00,44.94600000000001,1400583840,1,1,0,1
1847,2014-05-20 11:09:00,100.0,1400584140,-1,4,0,-1
1848,2014-05-20 11:14:00,33.381,1400584440,1,1,0,1
1849,2014-05-20 11:19:00,30.289,1400584740,1,1,0,1
1850,2014-05-20 11:24:00,30.99,1400585040,1,1,0,1
1851,2014-05-20 11:29:00,32.327,1400585340,1,1,0,1
1852,2014-05-20 11:34:00,30.665,1400585640,1,1,0,1
1853,2014-05-20 11:39:00,31.384,1400585940,1,1,0,1
1854,2014-05-20 11:44:00,32.953,1400586240,1,1,0,1
1855,2014-05-20 11:49:00,30.84,1400586540,1,1,0,1
1856,2014-05-20 11:54:00,31.38300000000001,1400586840,1,1,0,1
1857,2014-05-20 11:59:00,34.196,1400587140,1,1,0,1
1858,2014-05-20 12:04:00,45.282,1400587440,1,1,0,1
1859,2014-05-20 12:09:00,100.0,1400587740,-1,4,0,-1
1860,2014-05-20 12:14:00,32.342,1400588040,1,1,0,1
1861,2014-05-20 12:19:00,31.282,1400588340,1,1,0,1
1862,2014-05-20 12:24:00,30.999,1400588640,1,1,0,1
1863,2014-05-20 12:29:00,32.706,1400588940,1,1,0,1
1864,2014-05-20 12:34:00,30.784,1400589240,1,1,0,1
1865,2014-05-20 12:39:00,31.174,1400589540,1,1,0,1
1866,2014-05-20 12:44:00,33.56,1400589840,1,1,0,1
1867,2014-05-20 12:49:00,30.447,1400590140,1,1,0,1
1868,2014-05-20 12:54:00,30.834,1400590440,1,1,0,1
1869,2014-05-20 12:59:00,33.88,1400590740,1,1,0,1
1870,2014-05-20 13:04:00,45.45,1400591040,1,1,0,1
1871,2014-05-20 13:09:00,100.0,1400591340,-1,4,0,-1
1872,2014-05-20 13:14:00,33.558,1400591640,1,1,0,1
1873,2014-05-20 13:19:00,30.826,1400591940,1,1,0,1
1874,2014-05-20 13:24:00,30.95,1400592240,1,1,0,1
1875,2014-05-20 13:29:00,33.431,1400592540,1,1,0,1
1876,2014-05-20 13:34:00,31.228,1400592840,1,1,0,1
1877,2014-05-20 13:39:00,31.667,1400593140,1,1,0,1
1878,2014-05-20 13:44:00,32.499,1400593440,1,1,0,1
1879,2014-05-20 13:49:00,30.835,1400593740,1,1,0,1
1880,2014-05-20 13:54:00,31.544,1400594040,1,1,0,1
1881,2014-05-20 13:59:00,33.654,1400594340,1,1,0,1
1882,2014-05-20 14:04:00,44.937,1400594640,1,1,0,1
1883,2014-05-20 14:09:00,100.0,1400594940,-1,4,0,-1
1884,2014-05-20 14:14:00,32.349000000000004,1400595240,1,1,0,1
1885,2014-05-20 14:19:00,31.674,1400595540,1,1,0,1
1886,2014-05-20 14:24:00,30.835,1400595840,1,1,0,1
1887,2014-05-20 14:29:00,32.497,1400596140,1,1,0,1
1888,2014-05-20 14:34:00,31.17,1400596440,1,1,0,1
1889,2014-05-20 14:39:00,31.895,1400596740,1,1,0,1
1890,2014-05-20 14:44:00,32.622,1400597040,1,1,0,1
1891,2014-05-20 14:49:00,30.609,1400597340,1,1,0,1
1892,2014-05-20 14:54:00,31.16,1400597640,1,1,0,1
1893,2014-05-20 14:59:00,33.878,1400597940,1,1,0,1
1894,2014-05-20 15:04:00,45.868,1400598240,1,1,0,1
1895,2014-05-20 15:09:00,100.0,1400598540,-1,4,0,-1
1896,2014-05-20 15:14:00,32.141,1400598840,1,1,0,1
1897,2014-05-20 15:19:00,32.111,1400599140,1,1,0,1
1898,2014-05-20 15:24:00,31.038,1400599440,1,1,0,1
1899,2014-05-20 15:29:00,31.779,1400599740,1,1,0,1
1900,2014-05-20 15:34:00,31.475,1400600040,1,1,0,1
1901,2014-05-20 15:39:00,31.678,1400600340,1,1,0,1
1902,2014-05-20 15:44:00,31.372,1400600640,1,1,0,1
1903,2014-05-20 15:49:00,31.614,1400600940,1,1,0,1
1904,2014-05-20 15:54:00,31.004,1400601240,1,1,0,1
1905,2014-05-20 15:59:00,35.496,1400601540,1,1,0,1
1906,2014-05-20 16:04:00,44.50100000000001,1400601840,1,1,0,1
1907,2014-05-20 16:09:00,100.0,1400602140,-1,4,0,-1
1908,2014-05-20 16:14:00,32.155,1400602440,1,1,0,1
1909,2014-05-20 16:19:00,32.001999999999995,1400602740,1,1,0,1
1910,2014-05-20 16:24:00,30.534,1400603040,1,1,0,1
1911,2014-05-20 16:29:00,32.624,1400603340,1,1,0,1
1912,2014-05-20 16:34:00,30.38,1400603640,1,1,0,1
1913,2014-05-20 16:39:00,31.28,1400603940,1,1,0,1
1914,2014-05-20 16:44:00,32.361,1400604240,1,1,0,1
1915,2014-05-20 16:49:00,32.945,1400604540,1,1,0,1
1916,2014-05-20 16:54:00,30.333,1400604840,1,1,0,1
1917,2014-05-20 16:59:00,33.988,1400605140,1,1,0,1
1918,2014-05-20 17:04:00,45.27,1400605440,1,1,0,1
1919,2014-05-20 17:09:00,100.0,1400605740,-1,4,0,-1
1920,2014-05-20 17:14:00,31.557,1400606040,1,1,0,1
1921,2014-05-20 17:19:00,31.607,1400606340,1,1,0,1
1922,2014-05-20 17:24:00,32.213,1400606640,1,1,0,1
1923,2014-05-20 17:29:00,31.118,1400606940,1,1,0,1
1924,2014-05-20 17:34:00,31.337,1400607240,1,1,0,1
1925,2014-05-20 17:39:00,31.11,1400607540,1,1,0,1
1926,2014-05-20 17:44:00,32.728,1400607840,1,1,0,1
1927,2014-05-20 17:49:00,31.442,1400608140,1,1,0,1
1928,2014-05-20 17:54:00,30.862,1400608440,1,1,0,1
1929,2014-05-20 17:59:00,34.202,1400608740,1,1,0,1
1930,2014-05-20 18:04:00,45.287,1400609040,1,1,0,1
1931,2014-05-20 18:09:00,100.0,1400609340,-1,4,0,-1
1932,2014-05-20 18:14:00,32.323,1400609640,1,1,0,1
1933,2014-05-20 18:19:00,31.72,1400609940,1,1,0,1
1934,2014-05-20 18:24:00,33.136,1400610240,1,1,0,1
1935,2014-05-20 18:29:00,32.11,1400610540,1,1,0,1
1936,2014-05-20 18:34:00,31.594,1400610840,1,1,0,1
1937,2014-05-20 18:39:00,32.39,1400611140,1,1,0,1
1938,2014-05-20 18:44:00,31.36,1400611440,1,1,0,1
1939,2014-05-20 18:49:00,30.82,1400611740,1,1,0,1
1940,2014-05-20 18:54:00,31.085,1400612040,1,1,0,1
1941,2014-05-20 18:59:00,34.074,1400612340,1,1,0,1
1942,2014-05-20 19:04:00,46.782,1400612640,1,1,0,1
1943,2014-05-20 19:09:00,100.0,1400612940,-1,4,0,-1
1944,2014-05-20 19:14:00,32.668,1400613240,1,1,0,1
1945,2014-05-20 19:19:00,31.999,1400613540,1,1,0,1
1946,2014-05-20 19:24:00,31.499,1400613840,1,1,0,1
1947,2014-05-20 19:29:00,32.378,1400614140,1,1,0,1
1948,2014-05-20 19:34:00,32.452,1400614440,1,1,0,1
1949,2014-05-20 19:39:00,29.833,1400614740,1,1,0,1
1950,2014-05-20 19:44:00,32.822,1400615040,1,1,0,1
1951,2014-05-20 19:49:00,31.001,1400615340,1,1,0,1
1952,2014-05-20 19:54:00,30.665,1400615640,1,1,0,1
1953,2014-05-20 19:59:00,33.876999999999995,1400615940,1,1,0,1
1954,2014-05-20 20:04:00,45.792,1400616240,1,1,0,1
1955,2014-05-20 20:09:00,100.0,1400616540,-1,4,0,-1
1956,2014-05-20 20:14:00,40.506,1400616840,1,1,0,1
1957,2014-05-20 20:19:00,31.001,1400617140,1,1,0,1
1958,2014-05-20 20:24:00,30.886,1400617440,1,1,0,1
1959,2014-05-20 20:29:00,32.444,1400617740,1,1,0,1
1960,2014-05-20 20:34:00,30.834,1400618040,1,1,0,1
1961,2014-05-20 20:39:00,30.829,1400618340,1,1,0,1
1962,2014-05-20 20:44:00,32.488,1400618640,1,1,0,1
1963,2014-05-20 20:49:00,31.648000000000003,1400618940,1,1,0,1
1964,2014-05-20 20:54:00,30.724,1400619240,1,1,0,1
1965,2014-05-20 20:59:00,35.48300000000001,1400619540,1,1,0,1
1966,2014-05-20 21:04:00,44.99100000000001,1400619840,1,1,0,1
1967,2014-05-20 21:09:00,100.0,1400620140,-1,4,0,-1
1968,2014-05-20 21:14:00,33.947,1400620440,1,1,0,1
1969,2014-05-20 21:19:00,32.162,1400620740,1,1,0,1
1970,2014-05-20 21:24:00,30.058000000000003,1400621040,1,1,0,1
1971,2014-05-20 21:29:00,31.599,1400621340,1,1,0,1
1972,2014-05-20 21:34:00,31.001,1400621640,1,1,0,1
1973,2014-05-20 21:39:00,31.167,1400621940,1,1,0,1
1974,2014-05-20 21:44:00,33.183,1400622240,1,1,0,1
1975,2014-05-20 21:49:00,31.496,1400622540,1,1,0,1
1976,2014-05-20 21:54:00,31.834,1400622840,1,1,0,1
1977,2014-05-20 21:59:00,33.665,1400623140,1,1,0,1
1978,2014-05-20 22:04:00,44.716,1400623440,1,1,0,1
1979,2014-05-20 22:09:00,100.0,1400623740,-1,4,0,-1
1980,2014-05-20 22:14:00,32.126,1400624040,1,1,0,1
1981,2014-05-20 22:19:00,31.947,1400624340,1,1,0,1
1982,2014-05-20 22:24:00,31.503,1400624640,1,1,0,1
1983,2014-05-20 22:29:00,33.0,1400624940,1,1,0,1
1984,2014-05-20 22:34:00,32.22,1400625240,1,1,0,1
1985,2014-05-20 22:39:00,31.452,1400625540,1,1,0,1
1986,2014-05-20 22:44:00,32.339,1400625840,1,1,0,1
1987,2014-05-20 22:49:00,31.045,1400626140,1,1,0,1
1988,2014-05-20 22:54:00,31.221,1400626440,1,1,0,1
1989,2014-05-20 22:59:00,34.898,1400626740,1,1,0,1
1990,2014-05-20 23:04:00,44.83600000000001,1400627040,1,1,0,1
1991,2014-05-20 23:09:00,100.0,1400627340,-1,4,0,-1
1992,2014-05-20 23:14:00,39.203,1400627640,1,1,0,1
1993,2014-05-20 23:19:00,32.331,1400627940,1,1,0,1
1994,2014-05-20 23:24:00,31.505,1400628240,1,1,0,1
1995,2014-05-20 23:29:00,33.0,1400628540,1,1,0,1
1996,2014-05-20 23:34:00,31.438,1400628840,1,1,0,1
1997,2014-05-20 23:39:00,30.986,1400629140,1,1,0,1
1998,2014-05-20 23:44:00,32.215,1400629440,1,1,0,1
1999,2014-05-20 23:49:00,31.274,1400629740,1,1,0,1
2000,2014-05-20 23:54:00,30.607,1400630040,1,1,0,1
2001,2014-05-20 23:59:00,33.741,1400630340,1,1,0,1
2002,2014-05-21 00:04:00,45.333,1400630640,1,1,0,1
2003,2014-05-21 00:09:00,100.0,1400630940,-1,4,0,-1
2004,2014-05-21 00:14:00,40.999,1400631240,1,1,0,1
2005,2014-05-21 00:19:00,31.04,1400631540,1,1,0,1
2006,2014-05-21 00:24:00,32.268,1400631840,1,1,0,1
2007,2014-05-21 00:29:00,31.714,1400632140,1,1,0,1
2008,2014-05-21 00:34:00,32.0,1400632440,1,1,0,1
2009,2014-05-21 00:39:00,31.115,1400632740,1,1,0,1
2010,2014-05-21 00:44:00,32.18,1400633040,1,1,0,1
2011,2014-05-21 00:49:00,31.216,1400633340,1,1,0,1
2012,2014-05-21 00:54:00,30.995,1400633640,1,1,0,1
2013,2014-05-21 00:59:00,35.33,1400633940,1,1,0,1
2014,2014-05-21 01:04:00,45.482,1400634240,1,1,0,1
2015,2014-05-21 01:09:00,100.0,1400634540,-1,4,0,-1
2016,2014-05-21 01:14:00,40.5,1400634840,1,1,0,1
2017,2014-05-21 01:19:00,32.506,1400635140,1,1,0,1
2018,2014-05-21 01:24:00,29.836,1400635440,1,1,0,1
2019,2014-05-21 01:29:00,32.539,1400635740,1,1,0,1
2020,2014-05-21 01:34:00,31.332,1400636040,1,1,0,1
2021,2014-05-21 01:39:00,31.443,1400636340,1,1,0,1
2022,2014-05-21 01:44:00,32.511,1400636640,1,1,0,1
2023,2014-05-21 01:49:00,31.015,1400636940,1,1,0,1
2024,2014-05-21 01:54:00,30.552,1400637240,1,1,0,1
2025,2014-05-21 01:59:00,34.93,1400637540,1,1,0,1
2026,2014-05-21 02:04:00,44.50100000000001,1400637840,1,1,0,1
2027,2014-05-21 02:09:00,100.0,1400638140,-1,4,0,-1
2028,2014-05-21 02:14:00,47.052,1400638440,1,1,0,1
2029,2014-05-21 02:19:00,32.625,1400638740,1,1,0,1
2030,2014-05-21 02:24:00,30.504,1400639040,1,1,0,1
2031,2014-05-21 02:29:00,31.999,1400639340,1,1,0,1
2032,2014-05-21 02:34:00,31.985,1400639640,1,1,0,1
2033,2014-05-21 02:39:00,32.003,1400639940,1,1,0,1
2034,2014-05-21 02:44:00,32.707,1400640240,1,1,0,1
2035,2014-05-21 02:49:00,30.837,1400640540,1,1,0,1
2036,2014-05-21 02:54:00,32.335,1400640840,1,1,0,1
2037,2014-05-21 02:59:00,33.831,1400641140,1,1,0,1
2038,2014-05-21 03:04:00,46.12,1400641440,1,1,0,1
2039,2014-05-21 03:09:00,100.0,1400641740,-1,4,0,-1
2040,2014-05-21 03:14:00,40.719,1400642040,1,1,0,1
2041,2014-05-21 03:19:00,30.825,1400642340,1,1,0,1
2042,2014-05-21 03:24:00,34.111999999999995,1400642640,1,1,0,1
2043,2014-05-21 03:29:00,33.395,1400642940,1,1,0,1
2044,2014-05-21 03:34:00,31.786,1400643240,1,1,0,1
2045,2014-05-21 03:39:00,31.507,1400643540,1,1,0,1
2046,2014-05-21 03:44:00,31.152,1400643840,1,1,0,1
2047,2014-05-21 03:49:00,31.37,1400644140,1,1,0,1
2048,2014-05-21 03:54:00,31.615,1400644440,1,1,0,1
2049,2014-05-21 03:59:00,34.19,1400644740,1,1,0,1
2050,2014-05-21 04:04:00,49.142,1400645040,1,1,0,1
2051,2014-05-21 04:09:00,100.0,1400645340,-1,4,0,-1
2052,2014-05-21 04:14:00,40.935,1400645640,1,1,0,1
2053,2014-05-21 04:19:00,31.331,1400645940,1,1,0,1
2054,2014-05-21 04:24:00,31.213,1400646240,1,1,0,1
2055,2014-05-21 04:29:00,32.498000000000005,1400646540,1,1,0,1
2056,2014-05-21 04:34:00,31.923,1400646840,1,1,0,1
